date,storeCode,store,divisionCode,division,totalPrice
20230827,6,Kagoshima,4,油,551
20230902,0,Fukuoka,0,米,363
20231006,4,Miyazaki,3,肉,496
20231008,4,Miyazaki,3,肉,911
20230817,6,Kagoshima,1,卵,639
20231017,4,Miyazaki,0,米,638
20230925,1,Saga,1,卵,671
20231005,6,Kagoshima,5,野菜,413
20230811,4,Miyazaki,5,野菜,765
20230917,1,Saga,0,米,337
20230928,4,Miyazaki,1,卵,343
20231021,1,Saga,5,野菜,682
20230919,3,Oita,5,野菜,827
20230901,6,Kagoshima,2,味噌,746
20231014,1,Saga,3,肉,395
20231027,5,Nagasaki,5,野菜,416
20231029,2,Kumamoto,5,野菜,891
20230918,5,Nagasaki,4,油,870
20231002,2,Kumamoto,4,油,330
20231030,2,Kumamoto,0,米,734
20230905,1,Saga,5,野菜,814
20230831,0,Fukuoka,3,肉,939
20230819,1,Saga,4,油,500
20231001,2,Kumamoto,0,米,433
20230813,3,Oita,3,肉,701
20230814,2,Kumamoto,2,味噌,350
20230923,3,Oita,0,米,582
20230924,0,Fukuoka,5,野菜,540
20230910,6,Kagoshima,4,油,972
20230905,6,Kagoshima,4,油,887
20230902,1,Saga,0,米,885
20230923,0,Fukuoka,3,肉,715
20231019,1,Saga,0,米,619
20231015,6,Kagoshima,4,油,506
20231001,2,Kumamoto,0,米,624
20230904,3,Oita,2,味噌,428
20231011,5,Nagasaki,5,野菜,683
20230823,2,Kumamoto,4,油,598
20230912,1,Saga,4,油,753
20231002,5,Nagasaki,4,油,680
20230911,1,Saga,4,油,466
20230803,4,Miyazaki,0,米,662
20230811,6,Kagoshima,3,肉,708
20230819,5,Nagasaki,3,肉,581
20231029,3,Oita,2,味噌,742
20231017,0,Fukuoka,5,野菜,399
20230912,1,Saga,2,味噌,331
20230907,4,Miyazaki,3,肉,383
20230814,6,Kagoshima,0,米,476
20231010,3,Oita,1,卵,473
20231019,1,Saga,3,肉,610
20231025,3,Oita,2,味噌,569
20231013,3,Oita,1,卵,488
20230907,5,Nagasaki,2,味噌,777
20230820,2,Kumamoto,4,油,376
20230825,2,Kumamoto,0,米,420
20230830,3,Oita,3,肉,870
20231003,5,Nagasaki,1,卵,351
20230919,0,Fukuoka,0,米,966
20231004,1,Saga,2,味噌,869
20230811,2,Kumamoto,4,油,425
20230828,1,Saga,1,卵,672
20230822,6,Kagoshima,3,肉,588
20230801,2,Kumamoto,4,油,764
20230808,1,Saga,0,米,300
20230917,1,Saga,5,野菜,423
20230909,5,Nagasaki,2,味噌,635
20230930,2,Kumamoto,1,卵,570
20230817,2,Kumamoto,4,油,444
20230923,6,Kagoshima,3,肉,819
20230805,2,Kumamoto,4,油,554
20231007,3,Oita,5,野菜,503
20231023,2,Kumamoto,0,米,455
20231031,3,Oita,2,味噌,804
20230919,3,Oita,2,味噌,659
20231016,2,Kumamoto,2,味噌,529
20231022,3,Oita,1,卵,728
20230808,3,Oita,3,肉,480
20231029,4,Miyazaki,5,野菜,948
20230814,0,Fukuoka,5,野菜,975
20231017,5,Nagasaki,4,油,562
20230830,3,Oita,4,油,304
20230922,4,Miyazaki,4,油,343
20230920,5,Nagasaki,1,卵,657
20230902,2,Kumamoto,5,野菜,681
20230831,6,Kagoshima,3,肉,654
20230827,6,Kagoshima,1,卵,592
20230813,3,Oita,0,米,842
20230801,0,Fukuoka,2,味噌,873
20230910,2,Kumamoto,0,米,317
20230817,6,Kagoshima,3,肉,304
20231027,4,Miyazaki,2,味噌,587
20231002,2,Kumamoto,0,米,788
20230923,6,Kagoshima,5,野菜,480
20230915,1,Saga,3,肉,890
20230818,6,Kagoshima,1,卵,312
20231012,3,Oita,0,米,820
20231012,6,Kagoshima,1,卵,757
20230824,3,Oita,1,卵,676
20231010,2,Kumamoto,5,野菜,506
20230907,2,Kumamoto,5,野菜,720
20230830,4,Miyazaki,3,肉,697
20230803,3,Oita,0,米,787
20230830,2,Kumamoto,1,卵,755
20231012,5,Nagasaki,0,米,893
20231017,1,Saga,2,味噌,642
20231007,3,Oita,3,肉,888
20230826,3,Oita,4,油,893
20231011,0,Fukuoka,1,卵,411
20231023,6,Kagoshima,5,野菜,973
20230916,0,Fukuoka,4,油,401
20231019,0,Fukuoka,2,味噌,680
20230819,4,Miyazaki,2,味噌,564
20230914,6,Kagoshima,5,野菜,959
20230912,1,Saga,5,野菜,581
20231009,3,Oita,5,野菜,354
20230901,4,Miyazaki,1,卵,416
20230810,1,Saga,1,卵,961
20230922,3,Oita,2,味噌,429
20230910,3,Oita,2,味噌,906
20230816,0,Fukuoka,5,野菜,378
20230902,5,Nagasaki,0,米,503
20230901,4,Miyazaki,5,野菜,425
20230930,0,Fukuoka,4,油,590
20230804,3,Oita,2,味噌,524
20230912,1,Saga,5,野菜,583
20230916,0,Fukuoka,2,味噌,877
20230902,0,Fukuoka,2,味噌,884
20231013,0,Fukuoka,1,卵,582
20230926,3,Oita,1,卵,758
20231026,5,Nagasaki,4,油,997
20230925,2,Kumamoto,4,油,955
20230906,4,Miyazaki,3,肉,956
20230809,0,Fukuoka,3,肉,512
20231026,0,Fukuoka,5,野菜,369
20230804,2,Kumamoto,3,肉,360
20230921,3,Oita,4,油,781
20230923,3,Oita,2,味噌,719
20230825,1,Saga,5,野菜,496
20231019,3,Oita,4,油,693
20230828,0,Fukuoka,4,油,383
20231003,0,Fukuoka,0,米,874
20230825,2,Kumamoto,1,卵,483
20230930,2,Kumamoto,5,野菜,856
20231016,0,Fukuoka,3,肉,976
20230828,4,Miyazaki,3,肉,925
20230929,0,Fukuoka,3,肉,363
20230812,5,Nagasaki,0,米,328
20230801,6,Kagoshima,0,米,715
20231027,3,Oita,2,味噌,709
20230908,0,Fukuoka,1,卵,570
20230919,5,Nagasaki,0,米,829
20231022,3,Oita,1,卵,784
20231002,0,Fukuoka,0,米,757
20231003,3,Oita,0,米,944
20231011,6,Kagoshima,3,肉,956
20230919,0,Fukuoka,0,米,911
20231011,0,Fukuoka,2,味噌,755
20230808,3,Oita,4,油,918
20231008,1,Saga,4,油,479
20230816,4,Miyazaki,1,卵,992
20231008,4,Miyazaki,2,味噌,737
20230817,2,Kumamoto,4,油,942
20231017,6,Kagoshima,3,肉,793
20230826,6,Kagoshima,4,油,753
20230901,1,Saga,2,味噌,613
20230916,3,Oita,1,卵,611
20231016,5,Nagasaki,3,肉,591
20230814,6,Kagoshima,4,油,349
20230804,2,Kumamoto,5,野菜,915
20230830,6,Kagoshima,4,油,449
20230921,5,Nagasaki,0,米,614
20230814,4,Miyazaki,5,野菜,524
20230912,3,Oita,4,油,703
20230827,1,Saga,0,米,873
20230802,5,Nagasaki,1,卵,428
20230813,0,Fukuoka,2,味噌,973
20230807,5,Nagasaki,4,油,315
20231028,2,Kumamoto,1,卵,635
20230904,4,Miyazaki,2,味噌,745
20230908,4,Miyazaki,2,味噌,647
20230821,0,Fukuoka,4,油,328
20231025,6,Kagoshima,0,米,649
20230811,5,Nagasaki,5,野菜,620
20231005,0,Fukuoka,2,味噌,772
20231022,4,Miyazaki,3,肉,659
20230822,2,Kumamoto,3,肉,857
20230807,4,Miyazaki,1,卵,402
20230925,6,Kagoshima,4,油,332
20231007,1,Saga,3,肉,967
20230826,5,Nagasaki,0,米,698
20230815,5,Nagasaki,4,油,905
20230930,1,Saga,5,野菜,898
20230910,2,Kumamoto,5,野菜,851
20231004,3,Oita,4,油,714
20231004,4,Miyazaki,2,味噌,408
20231027,4,Miyazaki,4,油,714
20230901,6,Kagoshima,2,味噌,507
20230815,6,Kagoshima,1,卵,829
20231007,3,Oita,0,米,393
20230831,5,Nagasaki,0,米,511
20230908,6,Kagoshima,5,野菜,310
20231007,2,Kumamoto,4,油,377
20230901,0,Fukuoka,0,米,376
20230801,0,Fukuoka,5,野菜,884
20230921,2,Kumamoto,3,肉,888
20230809,5,Nagasaki,2,味噌,806
20230827,3,Oita,3,肉,607
20230809,3,Oita,3,肉,515
20230817,4,Miyazaki,0,米,998
20230926,5,Nagasaki,3,肉,450
20231024,6,Kagoshima,4,油,861
20230803,6,Kagoshima,4,油,791
20230826,2,Kumamoto,1,卵,928
20230914,3,Oita,3,肉,910
20230901,1,Saga,1,卵,618
20230831,0,Fukuoka,3,肉,396
20231010,6,Kagoshima,4,油,674
20230802,4,Miyazaki,0,米,574
20230902,6,Kagoshima,3,肉,651
20230830,3,Oita,5,野菜,634
20230930,0,Fukuoka,2,味噌,996
20230823,4,Miyazaki,5,野菜,905
20230926,4,Miyazaki,5,野菜,620
20230925,5,Nagasaki,2,味噌,810
20230825,1,Saga,2,味噌,732
20230916,3,Oita,2,味噌,661
20230817,4,Miyazaki,3,肉,428
20230912,4,Miyazaki,4,油,420
20230918,0,Fukuoka,4,油,390
20231024,4,Miyazaki,1,卵,380
20231013,2,Kumamoto,3,肉,919
20230914,0,Fukuoka,2,味噌,737
20230802,2,Kumamoto,0,米,328
20230914,5,Nagasaki,2,味噌,709
20231013,0,Fukuoka,3,肉,572
20230921,6,Kagoshima,0,米,300
20230918,0,Fukuoka,2,味噌,673
20231028,5,Nagasaki,2,味噌,549
20230925,6,Kagoshima,1,卵,318
20230929,6,Kagoshima,0,米,529
20230813,5,Nagasaki,0,米,687
20230908,3,Oita,2,味噌,550
20230925,4,Miyazaki,5,野菜,776
20230819,3,Oita,4,油,948
20231030,2,Kumamoto,1,卵,740
20231031,1,Saga,3,肉,654
20230917,5,Nagasaki,4,油,868
20231031,4,Miyazaki,2,味噌,971
20230802,0,Fukuoka,1,卵,555
20230819,5,Nagasaki,5,野菜,591
20230907,4,Miyazaki,1,卵,405
20231007,4,Miyazaki,4,油,440
20230817,1,Saga,0,米,470
20231014,6,Kagoshima,4,油,760
20231003,6,Kagoshima,1,卵,785
20230812,6,Kagoshima,5,野菜,797
20230913,5,Nagasaki,2,味噌,541
20230907,0,Fukuoka,3,肉,413
20230908,3,Oita,5,野菜,882
20230810,5,Nagasaki,0,米,441
20230813,0,Fukuoka,0,米,550
20231003,4,Miyazaki,3,肉,309
20230815,2,Kumamoto,0,米,716
20230824,3,Oita,3,肉,639
20231006,0,Fukuoka,4,油,683
20230824,2,Kumamoto,2,味噌,571
20231007,6,Kagoshima,4,油,596
20230916,3,Oita,2,味噌,932
20230919,0,Fukuoka,5,野菜,491
20231019,4,Miyazaki,1,卵,503
20230904,2,Kumamoto,5,野菜,874
20230824,4,Miyazaki,4,油,385
20230810,5,Nagasaki,1,卵,747
20230823,4,Miyazaki,4,油,317
20230920,2,Kumamoto,2,味噌,985
20231004,2,Kumamoto,1,卵,788
20230913,3,Oita,3,肉,596
20231022,2,Kumamoto,2,味噌,627
20230801,5,Nagasaki,4,油,652
20230912,0,Fukuoka,5,野菜,865
20231022,4,Miyazaki,4,油,855
20230928,3,Oita,4,油,981
20230812,3,Oita,5,野菜,813
20230812,3,Oita,0,米,866
20231007,4,Miyazaki,4,油,367
20231026,1,Saga,4,油,634
20231012,5,Nagasaki,3,肉,823
20231017,6,Kagoshima,1,卵,926
20230801,5,Nagasaki,0,米,936
20230805,4,Miyazaki,2,味噌,392
20231030,3,Oita,4,油,899
20230922,4,Miyazaki,4,油,561
20230922,5,Nagasaki,0,米,927
20231007,4,Miyazaki,2,味噌,649
20230824,1,Saga,5,野菜,539
20230811,4,Miyazaki,4,油,807
20230907,6,Kagoshima,1,卵,689
20230805,6,Kagoshima,0,米,969
20230823,0,Fukuoka,0,米,777
20231011,6,Kagoshima,1,卵,890
20230819,2,Kumamoto,3,肉,342
20231031,2,Kumamoto,4,油,734
20230930,5,Nagasaki,0,米,851
20230914,1,Saga,1,卵,524
20230908,1,Saga,0,米,712
20230801,6,Kagoshima,4,油,484
20231016,1,Saga,3,肉,990
20230824,4,Miyazaki,3,肉,955
20231031,5,Nagasaki,3,肉,771
20231007,0,Fukuoka,4,油,648
20230801,2,Kumamoto,5,野菜,897
20230811,6,Kagoshima,2,味噌,814
20231022,2,Kumamoto,3,肉,569
20230811,5,Nagasaki,2,味噌,308
20230905,1,Saga,0,米,746
20230923,0,Fukuoka,4,油,535
20231013,0,Fukuoka,0,米,652
20230821,2,Kumamoto,2,味噌,913
20230923,6,Kagoshima,3,肉,498
20230911,5,Nagasaki,2,味噌,403
20230831,3,Oita,1,卵,843
20231027,5,Nagasaki,3,肉,375
20230819,3,Oita,1,卵,666
20231021,3,Oita,4,油,341
20230921,6,Kagoshima,3,肉,688
20230915,0,Fukuoka,5,野菜,851
20230817,2,Kumamoto,2,味噌,819
20230908,0,Fukuoka,0,米,460
20230819,1,Saga,5,野菜,770
20230930,2,Kumamoto,2,味噌,806
20230908,2,Kumamoto,4,油,305
20230919,2,Kumamoto,3,肉,558
20231005,6,Kagoshima,5,野菜,498
20231019,3,Oita,5,野菜,763
20231018,4,Miyazaki,4,油,585
20230908,0,Fukuoka,3,肉,429
20231028,4,Miyazaki,3,肉,664
20230804,6,Kagoshima,1,卵,877
20230904,0,Fukuoka,5,野菜,724
20230829,1,Saga,2,味噌,352
20230826,0,Fukuoka,3,肉,302
20231026,2,Kumamoto,1,卵,418
20230905,4,Miyazaki,0,米,644
20230902,1,Saga,5,野菜,617
20231001,6,Kagoshima,5,野菜,576
20230809,4,Miyazaki,5,野菜,811
20231004,2,Kumamoto,3,肉,989
20231018,6,Kagoshima,0,米,993
20230923,6,Kagoshima,2,味噌,325
20231029,2,Kumamoto,4,油,823
20230816,6,Kagoshima,3,肉,741
20230908,1,Saga,2,味噌,768
20231010,1,Saga,5,野菜,449
20231003,3,Oita,3,肉,507
20230902,6,Kagoshima,3,肉,873
20230924,5,Nagasaki,5,野菜,656
20231028,4,Miyazaki,1,卵,761
20230819,4,Miyazaki,5,野菜,963
20230828,3,Oita,0,米,675
20230816,4,Miyazaki,1,卵,810
20231008,4,Miyazaki,2,味噌,972
20230920,4,Miyazaki,2,味噌,422
20230913,1,Saga,0,米,950
20230910,4,Miyazaki,3,肉,739
20230817,1,Saga,0,米,543
20231013,0,Fukuoka,3,肉,783
20231006,3,Oita,3,肉,375
20230924,0,Fukuoka,4,油,362
20230823,2,Kumamoto,5,野菜,870
20230802,4,Miyazaki,0,米,554
20230913,6,Kagoshima,4,油,646
20230904,1,Saga,2,味噌,925
20230926,6,Kagoshima,3,肉,811
20230802,4,Miyazaki,0,米,974
20230824,3,Oita,0,米,622
20230809,2,Kumamoto,3,肉,643
20230902,2,Kumamoto,3,肉,622
20230828,3,Oita,3,肉,866
20230908,2,Kumamoto,1,卵,374
20230915,2,Kumamoto,2,味噌,642
20231018,4,Miyazaki,3,肉,455
20230916,1,Saga,0,米,850
20230909,3,Oita,1,卵,498
20231009,2,Kumamoto,5,野菜,749
20231009,6,Kagoshima,3,肉,712
20230930,4,Miyazaki,5,野菜,820
20230811,1,Saga,1,卵,351
20231031,4,Miyazaki,5,野菜,480
20231028,5,Nagasaki,5,野菜,981
20231029,6,Kagoshima,2,味噌,722
20230916,6,Kagoshima,5,野菜,476
20230821,6,Kagoshima,5,野菜,974
20231014,0,Fukuoka,2,味噌,684
20230923,0,Fukuoka,1,卵,655
20230830,4,Miyazaki,2,味噌,748
20230915,0,Fukuoka,5,野菜,870
20230831,0,Fukuoka,1,卵,855
20230807,3,Oita,4,油,851
20230803,3,Oita,5,野菜,757
20231016,4,Miyazaki,0,米,906
20230805,4,Miyazaki,4,油,688
20230804,0,Fukuoka,1,卵,537
20230919,6,Kagoshima,4,油,678
20231014,4,Miyazaki,4,油,550
20230929,2,Kumamoto,2,味噌,471
20230809,0,Fukuoka,2,味噌,588
20230811,5,Nagasaki,3,肉,777
20230820,4,Miyazaki,5,野菜,760
20230801,1,Saga,5,野菜,359
20231002,4,Miyazaki,0,米,922
20230813,2,Kumamoto,2,味噌,476
20230913,4,Miyazaki,3,肉,886
20230824,1,Saga,2,味噌,725
20231010,0,Fukuoka,4,油,732
20231029,2,Kumamoto,5,野菜,732
20230816,4,Miyazaki,0,米,605
20230914,5,Nagasaki,2,味噌,407
20230923,2,Kumamoto,0,米,915
20230805,4,Miyazaki,1,卵,377
20230912,6,Kagoshima,3,肉,541
20231028,0,Fukuoka,3,肉,688
20230805,5,Nagasaki,2,味噌,475
20230924,1,Saga,0,米,348
20230820,1,Saga,2,味噌,954
20231017,1,Saga,3,肉,841
20230917,6,Kagoshima,1,卵,355
20231027,0,Fukuoka,3,肉,535
20230908,5,Nagasaki,4,油,340
20230928,3,Oita,0,米,633
20231027,0,Fukuoka,3,肉,391
20231009,5,Nagasaki,4,油,311
20230906,3,Oita,2,味噌,461
20230804,2,Kumamoto,2,味噌,807
20230809,5,Nagasaki,2,味噌,604
20230918,3,Oita,3,肉,520
20230928,3,Oita,1,卵,862
20230930,0,Fukuoka,3,肉,895
20230920,6,Kagoshima,3,肉,632
20231029,0,Fukuoka,3,肉,933
20230831,3,Oita,4,油,472
20231003,1,Saga,3,肉,416
20231027,4,Miyazaki,4,油,650
20230902,6,Kagoshima,2,味噌,656
20230823,0,Fukuoka,0,米,586
20230909,3,Oita,2,味噌,475
20231014,5,Nagasaki,5,野菜,921
20230921,2,Kumamoto,1,卵,625
20231018,3,Oita,1,卵,310
20231012,4,Miyazaki,1,卵,668
20230807,3,Oita,3,肉,375
20231017,3,Oita,0,米,377
20230913,2,Kumamoto,4,油,979
20231011,5,Nagasaki,3,肉,441
20230925,1,Saga,4,油,449
20230930,2,Kumamoto,1,卵,398
20231001,1,Saga,1,卵,438
20231001,3,Oita,0,米,731
20230830,2,Kumamoto,3,肉,993
20230921,0,Fukuoka,0,米,394
20231029,3,Oita,1,卵,980
20230908,3,Oita,3,肉,424
20231001,3,Oita,4,油,694
20230810,6,Kagoshima,5,野菜,838
20230902,3,Oita,0,米,316
20231010,1,Saga,5,野菜,636
20230804,6,Kagoshima,2,味噌,584
20231011,0,Fukuoka,2,味噌,839
20230816,6,Kagoshima,1,卵,406
20230924,2,Kumamoto,5,野菜,837
20231012,3,Oita,3,肉,544
20230819,6,Kagoshima,4,油,461
20230919,5,Nagasaki,3,肉,480
20230819,3,Oita,5,野菜,435
20231027,0,Fukuoka,5,野菜,796
20230817,0,Fukuoka,4,油,708
20230816,2,Kumamoto,2,味噌,890
20230819,4,Miyazaki,0,米,939
20231026,6,Kagoshima,5,野菜,430
20230928,3,Oita,5,野菜,782
20231016,2,Kumamoto,5,野菜,547
20231002,2,Kumamoto,3,肉,993
20231011,0,Fukuoka,3,肉,697
20230826,1,Saga,0,米,915
20230828,6,Kagoshima,2,味噌,461
20230822,1,Saga,4,油,916
20231005,6,Kagoshima,0,米,362
20230916,2,Kumamoto,2,味噌,335
20230810,3,Oita,5,野菜,996
20230909,2,Kumamoto,3,肉,781
20231001,2,Kumamoto,1,卵,571
20231026,3,Oita,1,卵,799
20230806,5,Nagasaki,2,味噌,442
20230921,5,Nagasaki,2,味噌,819
20230829,3,Oita,2,味噌,657
20231016,0,Fukuoka,2,味噌,560
20230907,3,Oita,5,野菜,590
20230901,4,Miyazaki,2,味噌,538
20230906,4,Miyazaki,0,米,503
20230817,4,Miyazaki,4,油,860
20230914,6,Kagoshima,2,味噌,310
20230815,4,Miyazaki,3,肉,951
20231019,3,Oita,5,野菜,351
20231011,5,Nagasaki,5,野菜,480
20231029,2,Kumamoto,5,野菜,939
20230801,0,Fukuoka,1,卵,689
20230903,1,Saga,1,卵,369
20230813,2,Kumamoto,3,肉,569
20231030,0,Fukuoka,1,卵,679
20231004,2,Kumamoto,4,油,438
20230924,1,Saga,1,卵,770
20230913,6,Kagoshima,1,卵,713
20231012,1,Saga,4,油,568
20231031,3,Oita,4,油,928
20230828,3,Oita,4,油,972
20230822,0,Fukuoka,5,野菜,362
20231016,4,Miyazaki,4,油,560
20230925,1,Saga,0,米,371
20231028,2,Kumamoto,5,野菜,592
20230909,5,Nagasaki,1,卵,999
20230908,1,Saga,2,味噌,812
20230813,0,Fukuoka,2,味噌,698
20230926,1,Saga,2,味噌,939
20230817,1,Saga,3,肉,362
20230805,1,Saga,3,肉,417
20230903,3,Oita,5,野菜,415
20230803,4,Miyazaki,5,野菜,619
20230814,0,Fukuoka,1,卵,815
20231024,0,Fukuoka,1,卵,521
20231009,5,Nagasaki,2,味噌,603
20230806,0,Fukuoka,3,肉,490
20230822,1,Saga,5,野菜,618
20230820,4,Miyazaki,1,卵,621
20231030,3,Oita,2,味噌,609
20230916,3,Oita,1,卵,616
20230824,3,Oita,1,卵,356
20230817,3,Oita,3,肉,515
20231029,5,Nagasaki,1,卵,676
20230813,4,Miyazaki,2,味噌,969
20230923,2,Kumamoto,1,卵,596
20231006,5,Nagasaki,3,肉,959
20231002,5,Nagasaki,0,米,441
20230828,2,Kumamoto,0,米,449
20231010,2,Kumamoto,3,肉,455
20230905,0,Fukuoka,4,油,546
20230809,6,Kagoshima,5,野菜,933
20230919,2,Kumamoto,2,味噌,833
20230809,4,Miyazaki,3,肉,597
20230921,1,Saga,1,卵,999
20230815,5,Nagasaki,3,肉,365
20230908,1,Saga,2,味噌,511
20230915,0,Fukuoka,5,野菜,303
20230902,5,Nagasaki,0,米,356
20230828,0,Fukuoka,4,油,383
20230903,6,Kagoshima,4,油,696
20230910,5,Nagasaki,3,肉,542
20230913,2,Kumamoto,3,肉,675
20231007,5,Nagasaki,0,米,798
20230804,0,Fukuoka,2,味噌,642
20231030,3,Oita,5,野菜,742
20230806,2,Kumamoto,0,米,945
20231002,6,Kagoshima,3,肉,841
20231004,0,Fukuoka,3,肉,458
20230923,3,Oita,3,肉,884
20231004,0,Fukuoka,0,米,485
20230818,6,Kagoshima,4,油,309
20230812,0,Fukuoka,2,味噌,430
20230818,3,Oita,4,油,309
20230901,0,Fukuoka,2,味噌,839
20230802,0,Fukuoka,3,肉,545
20231020,4,Miyazaki,1,卵,400
20230828,5,Nagasaki,0,米,319
20231011,5,Nagasaki,0,米,724
20230907,1,Saga,3,肉,491
20231002,6,Kagoshima,5,野菜,431
20230813,1,Saga,1,卵,370
20231021,5,Nagasaki,1,卵,570
20230808,3,Oita,5,野菜,434
20230819,1,Saga,2,味噌,483
20230819,4,Miyazaki,1,卵,941
20231001,3,Oita,1,卵,349
20231011,2,Kumamoto,2,味噌,677
20230902,4,Miyazaki,5,野菜,933
20230820,2,Kumamoto,4,油,401
20230924,3,Oita,3,肉,356
20231012,3,Oita,1,卵,995
20230918,6,Kagoshima,4,油,989
20230919,5,Nagasaki,5,野菜,360
20230805,2,Kumamoto,3,肉,492
20231027,6,Kagoshima,1,卵,346
20231026,1,Saga,5,野菜,504
20231015,3,Oita,3,肉,666
20230918,3,Oita,3,肉,565
20230923,1,Saga,1,卵,956
20230805,4,Miyazaki,3,肉,411
20231025,0,Fukuoka,3,肉,427
20230926,2,Kumamoto,0,米,366
20230810,5,Nagasaki,0,米,835
20230825,0,Fukuoka,5,野菜,380
20230820,2,Kumamoto,4,油,585
20231031,1,Saga,2,味噌,925
20230917,4,Miyazaki,4,油,741
20231015,1,Saga,1,卵,930
20230927,2,Kumamoto,5,野菜,975
20231031,1,Saga,5,野菜,428
20230924,2,Kumamoto,1,卵,711
20231018,6,Kagoshima,2,味噌,580
20230825,5,Nagasaki,0,米,532
20230822,2,Kumamoto,5,野菜,564
20230825,1,Saga,2,味噌,556
20230917,1,Saga,0,米,599
20230802,2,Kumamoto,2,味噌,316
20230917,6,Kagoshima,4,油,344
20230813,2,Kumamoto,3,肉,367
20230918,5,Nagasaki,4,油,365
20230902,2,Kumamoto,1,卵,744
20230912,0,Fukuoka,5,野菜,661
20230823,4,Miyazaki,4,油,999
20231003,2,Kumamoto,2,味噌,938
20230806,4,Miyazaki,5,野菜,661
20230813,6,Kagoshima,2,味噌,784
20230906,6,Kagoshima,4,油,716
20231024,0,Fukuoka,3,肉,584
20230808,6,Kagoshima,0,米,394
20230817,6,Kagoshima,3,肉,954
20230809,2,Kumamoto,2,味噌,567
20230908,0,Fukuoka,5,野菜,768
20230928,1,Saga,3,肉,898
20231031,0,Fukuoka,3,肉,303
20231021,0,Fukuoka,4,油,579
20230823,2,Kumamoto,1,卵,946
20231009,1,Saga,1,卵,959
20230910,0,Fukuoka,2,味噌,847
20230812,5,Nagasaki,3,肉,870
20231030,3,Oita,2,味噌,862
20230908,1,Saga,2,味噌,459
20230908,3,Oita,0,米,416
20230909,6,Kagoshima,0,米,899
20230916,4,Miyazaki,0,米,741
20230805,3,Oita,1,卵,603
20230925,6,Kagoshima,2,味噌,852
20230928,1,Saga,4,油,768
20231018,6,Kagoshima,1,卵,682
20231011,2,Kumamoto,3,肉,825
20230919,1,Saga,1,卵,527
20230831,4,Miyazaki,0,米,734
20230914,6,Kagoshima,3,肉,682
20230824,1,Saga,0,米,761
20230817,3,Oita,3,肉,814
20231013,6,Kagoshima,3,肉,608
20230805,6,Kagoshima,0,米,610
20230829,3,Oita,2,味噌,685
20230905,2,Kumamoto,5,野菜,630
20231020,4,Miyazaki,3,肉,774
20230803,1,Saga,4,油,353
20231005,2,Kumamoto,0,米,886
20231026,2,Kumamoto,0,米,431
20230801,1,Saga,4,油,450
20231001,5,Nagasaki,0,米,993
20230908,2,Kumamoto,4,油,799
20230920,6,Kagoshima,2,味噌,779
20231004,1,Saga,0,米,660
20230821,1,Saga,5,野菜,810
20231012,3,Oita,2,味噌,442
20230814,2,Kumamoto,1,卵,379
20230907,6,Kagoshima,3,肉,421
20231002,2,Kumamoto,0,米,883
20231020,6,Kagoshima,5,野菜,962
20230803,6,Kagoshima,2,味噌,446
20230813,0,Fukuoka,0,米,871
20230909,3,Oita,4,油,562
20230802,3,Oita,5,野菜,504
20231014,3,Oita,1,卵,833
20230812,2,Kumamoto,5,野菜,922
20230821,6,Kagoshima,4,油,387
20230912,6,Kagoshima,5,野菜,933
20231021,1,Saga,3,肉,517
20231009,2,Kumamoto,0,米,327
20231030,3,Oita,2,味噌,742
20230819,0,Fukuoka,3,肉,440
20230911,0,Fukuoka,2,味噌,717
20230809,5,Nagasaki,5,野菜,387
20230918,4,Miyazaki,4,油,583
20230915,3,Oita,3,肉,699
20230927,3,Oita,0,米,457
20230810,6,Kagoshima,3,肉,735
20230812,3,Oita,0,米,555
20230815,3,Oita,3,肉,441
20230816,2,Kumamoto,1,卵,851
20230808,6,Kagoshima,4,油,768
20231004,6,Kagoshima,1,卵,359
20230803,4,Miyazaki,1,卵,882
20231005,4,Miyazaki,1,卵,488
20231012,5,Nagasaki,1,卵,488
20230901,1,Saga,0,米,501
20231022,1,Saga,3,肉,412
20230909,0,Fukuoka,1,卵,728
20230805,0,Fukuoka,3,肉,892
20231005,1,Saga,4,油,689
20230823,2,Kumamoto,4,油,521
20230823,2,Kumamoto,0,米,755
20230901,5,Nagasaki,1,卵,918
20230828,5,Nagasaki,1,卵,560
20230815,3,Oita,1,卵,520
20231026,1,Saga,5,野菜,904
20230925,2,Kumamoto,2,味噌,801
20230908,1,Saga,3,肉,902
20231022,2,Kumamoto,3,肉,363
20230812,2,Kumamoto,5,野菜,689
20230830,1,Saga,5,野菜,986
20231010,1,Saga,1,卵,859
20230901,2,Kumamoto,2,味噌,563
20230813,1,Saga,3,肉,392
20230831,3,Oita,0,米,346
20230821,0,Fukuoka,0,米,913
20230822,1,Saga,4,油,835
20231009,0,Fukuoka,2,味噌,806
20230831,4,Miyazaki,1,卵,437
20230807,2,Kumamoto,4,油,849
20231024,6,Kagoshima,1,卵,608
20231014,0,Fukuoka,4,油,449
20231023,4,Miyazaki,3,肉,789
20230928,3,Oita,5,野菜,480
20230904,0,Fukuoka,1,卵,482
20230810,4,Miyazaki,1,卵,473
20230806,0,Fukuoka,1,卵,897
20230812,1,Saga,2,味噌,865
20231003,3,Oita,4,油,424
20231030,0,Fukuoka,5,野菜,595
20230907,4,Miyazaki,0,米,578
